gon	7.153871447774518
put	6.922421651626174
set	6.795357656200682
putting	6.743007759124736
get	6.389524149377763
cut	6.358767037137883
bust	6.358059126247566
slip	6.342444171793023
cutting	6.282961810297791
setting	6.278946472423193
pass	6.275330158916304
anti	6.257897601108063
getting	6.2377993941303895
line	6.222860150308698
fucking	6.189680101749225
pushing	6.17877299710969
run	6.169457376543669
running	6.166526597990748
fuckin	6.164350479229172
favorite	6.1090736668383006
picking	6.081017013465806
corporate	6.0782797709784395
take	6.069489358633774
cast	6.068531386916218
taking	6.060571269316583
blowing	6.044519377657011
fancy	6.044108472864049
roll	6.036507665059104
pulling	6.027115785183268
taken	6.024644505478816
hit	6.023620337418316
turning	6.017585085672286
na	6.001180516707035
blow	5.989860019883659
messing	5.974085003677496
pull	5.964596691650084
lay	5.9531203434476945
push	5.949015146387566
dump	5.948741704838847
main	5.9432600469583665
snap	5.934681018424307
passing	5.932356932188867
mess	5.925552214876884
turned	5.924468465213197
turn	5.90581894378013
drag	5.894275893440128
kick	5.892533584175412
supply	5.87788493179189
stick	5.84030141040703
pulled	5.833360108226466
make	5.832588328435858
wandering	5.798411463985051
blown	5.792794947124339
sweep	5.7863820964101205
break	5.781712978012789
gotten	5.781407476796971
faced	5.771140675916975
pick	5.762166510136437
kicking	5.749649929372974
rotten	5.748489796428234
score	5.746095249653617
favourite	5.7454498500177404
screwing	5.7360018357447355
whack	5.7305685880298896
haul	5.730428131306853
keep	5.727318564115313
gettin	5.727086432264837
nasty	5.718699984817388
charge	5.702367519252509
busting	5.6946674147269345
took	5.6919794681403335
popping	5.688588594364307
burst	5.68795086199146
gonna	5.679631581235387
popped	5.676448278622738
bounce	5.6742515009831695
co	5.6733418466414784
add	5.672576828309352
bump	5.670696231450106
crack	5.661132517966358
covered	5.659084016230949
hitting	5.656708157059873
settle	5.65391631946171
flip	5.65338789046932
tap	5.652540646628653
cover	5.650667510725563
stand	5.6425962596597845
drop	5.620239765564165
placed	5.618396412902101
cleared	5.615407808758848
blast	5.614566750072137
swing	5.612593722017538
strike	5.610614422932342
making	5.609037912523331
crashing	5.607902092946803
knocked	5.605763381635156
blew	5.6020627386509885
low	5.601621336787645
laid	5.60052111084267
sticking	5.600308869537623
sticks	5.595033326255924
picked	5.591427009405766
breaking	5.588887006972223
pop	5.5876523279363095
throw	5.584273322287774
move	5.583837938204104
screw	5.581387898667477
wrap	5.579620258181366
stepping	5.576148614098623
poke	5.572985355921437
hooked	5.571772071579639
pitch	5.570924872152155
rolled	5.566895558556545
rate	5.566196963872392
fooling	5.5655202140996245
draw	5.560824436536127
do	5.5601865322363935
up	5.556703007316366
lined	5.55622068574712
beat	5.55558871612571
kept	5.5555159381985595
mind	5.554543507183134
levels	5.553493982210832
sucking	5.548929832222483
pre	5.537956772555464
moving	5.537631038974869
throwing	5.533330233534436
foul	5.532628181871212
act	5.527387065054185
made	5.5267717345808585
track	5.523316784311125
flipping	5.521900911189343
dropping	5.516809521359194
ran	5.515377742634054
multi	5.515172281230088
record	5.512913377612598
shipping	5.509478073656215
checking	5.50568768448925
handling	5.504912475265815
dragging	5.504774049478206
giving	5.504753208891387
shake	5.5027924273106965
minded	5.501094014335733
settled	5.497338425504209
cracking	5.49715136573545
swinging	5.496999101455437
suck	5.4946381285603
walking	5.493392869049994
knock	5.491677147227179
catching	5.4907801447750835
poking	5.490439131831064
raise	5.488933667339863
hanging	5.487792363507007
service	5.486964340378455
messed	5.481329497677061
spread	5.4810257498759976
backed	5.479115081922503
chatter	5.476591892143925
join	5.474541675415268
twisted	5.466819710780234
passed	5.463869563517793
carried	5.462533037398017
swept	5.4620090697127095
executive	5.459269857629176
basic	5.45715928214662
handle	5.450079662085112
stock	5.4496462667798475
keeping	5.448098279514281
pouring	5.444694387033561
engage	5.443312182811395
exposure	5.442219363142453
rolling	5.44159606684752
hoo	5.4378111062329015
circuit	5.434698880252079
covering	5.433632018877612
sneak	5.4323974704110425
smack	5.43222875113761
puts	5.431050763720361
punch	5.430960744539677
slide	5.428516740459404
sets	5.425582900702975
blows	5.424568792809317
pushed	5.424457763873491
drain	5.423206904869642
striking	5.4222182850525815
rushing	5.421633878504469
top	5.4190339705391475
headed	5.418161118415071
dig	5.415646052395109
ease	5.41548589629634
busted	5.413845977149696
lift	5.4137267071978155
fall	5.4124773680958285
slipping	5.4107566166553624
squeeze	5.407714475546086
catch	5.407673846786787
standard	5.407162376229558
plain	5.405848994050938
bouncing	5.3986287542149745
kicked	5.398185163370454
rig	5.388831825632396
stir	5.386840450072804
r	5.386747323295004
check	5.386403044766188
panel	5.385092785609117
micro	5.384599347018209
crushing	5.3828458132888235
stuck	5.378140424441492
straighten	5.3697214621315315
attached	5.3690411138413
passes	5.367990102047129
super	5.363876663378399
acting	5.36262220016019
approach	5.359062694656246
stretch	5.356656009188933
manage	5.354482379809391
freaking	5.352194966041189
smash	5.351836501631915
sucker	5.348887917091112
walked	5.340946930939936
laying	5.340521413092329
lock	5.34007037029701
grabbing	5.339342490525798
banging	5.33767861574279
holding	5.336052848299547
ones	5.335373260384023
stirring	5.332209585875052
double	5.332198017450226
match	5.331042072165472
hook	5.328931812552346
established	5.328342843942807
mmm	5.324691007146502
dumping	5.324234367105066
point	5.320354317825533
hustle	5.319841231771387
bent	5.318612388379048
field	5.317570882221664
thrown	5.315694547041167
self	5.311715527896166
raising	5.3102141071916025
spare	5.309814627316664
cracked	5.306251625738342
bother	5.299337641800707
ripping	5.296858707965172
down	5.296560051347303
figure	5.296110917388095
spin	5.295859771706946
