的	6.444619570474891
者	6.15312220311378
つい	5.909360127813681
かけ	5.725701335978492
やつ	5.636564609844394
込ん	5.62931895831008
あり	5.588626601992384
やり	5.503976091399725
べき	5.5003304043157595
し	5.499212360895126
化	5.489780884043425
なり	5.4629260259846975
邪魔	5.452499825720421
つき	5.448661943149988
性	5.432690470655203
連中	5.419172242601592
打ち	5.4009373428225524
まし	5.386988305949665
まま	5.363782483244131
もん	5.3497428865617795
やら	5.341536273278933
気	5.308826921134266
引き	5.307798050172479
上げ	5.278527063604019
つけ	5.229963120721022
付け	5.227115047473578
出し	5.2102084665851685
追い	5.206554804164763
品	5.199714072419108
ヤツ	5.197356822651434
やっ	5.155339528511394
取り	5.138823710766008
ぐらい	5.138414015915925
相手	5.1381692970146595
もらい	5.125827440367127
余計	5.095577323645546
流れ	5.0905367435066085
突き	5.08247788475625
付き	5.076455483888241
屋	5.07218453291416
わけ	5.0692490595416375
掛け	5.056538780905355
合わせ	5.051725284732821
過ぎ	5.046655554514891
すごい	5.046043308250184
ひどい	5.045744319876587
姿	5.045173786063209
とっ	5.0380356967865225
調子	5.027030418598086
受け	5.005430103907345
しっかり	5.002655758277566
張り	4.988220442974164
バレ	4.983977094010717
認め	4.9818677570339265
騒ぎ	4.979938741964302
ぶっ	4.972213599970218
つける	4.962842750892912
器	4.96026658926154
流し	4.952484327261974
振り	4.946441093383141
所	4.945412166576826
野郎	4.943630179908578
はっきり	4.935676678128087
ところ	4.923741466555287
差し	4.921594568216064
せい	4.916794321469996
回っ	4.91413441434889
でし	4.913610525897489
仲間	4.9109729787442715
やる気	4.904378552187424
文句	4.901566435871111
うまく	4.898269386168209
役	4.895999352526612
お陰	4.8948014039251735
しまい	4.892629686404149
ども	4.889619575532818
かかっ	4.882269143649109
持ち	4.8769036307737474
つく	4.875158850677543
もらっ	4.872236339807829
結構	4.866707834685595
つか	4.864889865149102
とんでも	4.862527191013407
もっ	4.860025410668756
加減	4.858558897713404
回し	4.855517516680109
込み	4.853971359983195
ホント	4.852715261451907
よく	4.849018151030047
み	4.847661189365341
扱い	4.8467686663612755
だらけ	4.840676785173631
かける	4.838368439528148
詰め	4.836948362485458
症	4.833290289327103
はず	4.829758022293306
込ま	4.826072849608554
まったく	4.824339403808057
バカ	4.819356167901881
員	4.819338892908264
ぶち	4.819174720557111
押し	4.815670668611743
ござい	4.812224746834845
担当	4.806524094222765
当て	4.80638002860656
くれる	4.804114073628846
うち	4.799527616416455
つもり	4.798097276559477
マシ	4.7969051344455815
もらえ	4.796281372951773
抜け	4.794497931033273
あっ	4.793009341764446
なっ	4.781035157575427
件	4.777305166838719
アレ	4.776767129201341
抜き	4.775769398056541
納得	4.774757750730834
あと	4.7679583926676345
真似	4.76675063375985
込む	4.765699874718045
夢中	4.760545676979144
直し	4.760486861449266
決まり	4.76032004091069
付い	4.758998214031623
達	4.753607005043905
っぽい	4.753115049734596
入り	4.750022424795123
行方	4.74156854968318
訳	4.738261690717136
乗り	4.737367875699727
方	4.737109646925266
狙っ	4.735754805064301
おかげ	4.733576390692696
決まっ	4.732720398137311
なる	4.732493109600712
合わ	4.728926059729414
光る	4.728804920302808
出す	4.727163370765639
消す	4.724677463783896
くらい	4.720725510638676
ダメ	4.719869761128161
しまっ	4.717872970445146
合っ	4.7162850046797455
大げさ	4.715139572511195
そろそろ	4.714821232430772
いか	4.713794451397089
手配	4.711300344699435
くだら	4.710885076364146
異常	4.704546577196605
場	4.704069700526054
学	4.70359226566798
ちゃんと	4.701583363335881
入れ	4.7015678954144375
出来	4.701375637514437
狙い	4.700726175926553
調べ	4.700140109716796
申し	4.698620091977427
仕業	4.698236817317808
ばっかり	4.696548471168111
耐え	4.692299888182729
やっぱり	4.692289717493796
盛り	4.6909706126343815
気持ち	4.690337456432371
ちゃん	4.689892049169627
張っ	4.68364700211783
叩き	4.682220288175541
起こし	4.6814401315779
ばかり	4.669797404962695
つまら	4.669622281295791
ひどく	4.668332141214467
見事	4.666361168115465
嫌	4.665639617343576
消し	4.6630956744207275
切り	4.661796017211499
込め	4.661707577487725
立ち	4.660272408293916
かき	4.658230117945123
マネ	4.655496803019878
さすが	4.648772341189651
踏み	4.64540710139791
構わ	4.645289288749277
たち	4.645002390843402
いけ	4.644223058156439
よっ	4.641186229934981
ま	4.640531940233767
大変	4.63850905982378
最低	4.637771362222514
仕掛け	4.6340613344558585
物	4.633636466537141
間抜け	4.632758857579802
係	4.632681952668991
続き	4.63026222743699
せっかく	4.629880423708755
あげ	4.629592404548683
合う	4.628748473419561
我慢	4.627971846849045
飛ばし	4.625275402278756
せ	4.624723397939897
厄介	4.6243759522918975
乗っ	4.623850814220637
かしら	4.621172275325598
ずいぶん	4.619175341814499
ちょっと	4.618410645519416
巻き	4.616352871912403
勝手	4.614417270585893
うるさい	4.6097340193794185
困る	4.608294295599494
さっさと	4.607849238606343
機嫌	4.605436479744444
集め	4.6041414311538995
再	4.603435802775103
捨て	4.603271339799687
当たっ	4.603163162514317
障害	4.60080857181344
出さ	4.5997272668153
いっ	4.599107290691147
居	4.598530715605402
切れ	4.596912440578064
身	4.595904104620996
きっと	4.595325730898301
いれ	4.59255545991852
頂き	4.589865873834851
進ん	4.584831092605696
ちまっ	4.584671934658203
上手く	4.584119175108954
始末	4.583891039445746
隊	4.577388817183145
断り	4.57424804167963
落とす	4.569578109066651
一体	4.568061410194107
モノ	4.566243861921326
き	4.56385927200689
起こす	4.562283308593393
狙う	4.562146622490104
飛び	4.560374909701356
対策	4.560311548182737
勝負	4.559521094334809
